model,epoch,average_loss,accuracy,correct_data,total_data
44,53,nan,0.0,0,9950
global,53,5.546232861082758,0.0,0,9950
global,54,5.547153122484984,0.0,0,9950
48,55,0.4256190791681184,99.90954773869348,9941,9950
48,55,nan,0.0,0,9950
global,55,5.545451908590805,0.0,0,9950
global,56,5.544858645338509,0.0,0,9950
49,57,0.4392111314361419,100.0,9950,9950
49,57,nan,0.0,0,9950
global,57,5.551092659648339,0.0,0,9950
global,58,5.551236828367914,0.0,0,9950
54,59,0.4028829824744756,99.92964824120602,9943,9950
54,59,nan,0.0,0,9950
global,59,5.548747058657545,0.0,0,9950
global,60,5.549106667676763,0.0,0,9950
55,61,0.4189778909731151,99.89949748743719,9940,9950
55,61,nan,0.0,0,9950
global,61,5.547690319272142,0.0,0,9950
global,62,5.547606492545737,0.0,0,9950
60,63,0.3588422629581624,99.82914572864323,9933,9950
60,63,nan,0.0,0,9950
global,63,5.544200848910077,0.0,0,9950
global,64,5.543569809803412,0.0,0,9950
61,65,2.634184555743807,100.0,9950,9950
61,65,nan,0.0,0,9950
global,65,5.5304052519678475,0.0,0,9950
global,66,5.5304971083444565,0.0,0,9950
65,67,0.4110679498030313,99.97989949748744,9948,9950
65,67,nan,0.0,0,9950
global,67,5.527028563226287,0.0,0,9950
global,68,5.524494977021337,0.0,0,9950
69,69,0.33703631434608344,99.41708542713567,9892,9950
69,69,nan,0.0,0,9950
global,69,5.52111344994013,0.0,0,9950
global,70,5.521321118225404,0.0,0,9950
72,71,0.393072566986084,99.97989949748744,9948,9950
72,71,nan,0.0,0,9950
global,71,5.520653950293459,0.0,0,9950
global,72,5.5213029058255145,0.0,0,9950
74,73,0.4444550236265863,99.73869346733667,9924,9950
74,73,nan,0.0,0,9950
global,73,5.517119813851974,0.0,0,9950
global,74,5.51577182175526,0.0,0,9950
78,75,0.3378438562364435,100.0,9950,9950
78,75,nan,0.0,0,9950
global,75,5.520465294919421,0.0,0,9950
global,76,5.521188316153522,0.0,0,9950
81,77,0.4146147668541376,99.95979899497488,9946,9950
81,77,nan,0.0,0,9950
global,77,5.518308412178078,0.0,0,9950
global,78,5.518211338675801,0.0,0,9950
84,79,0.37963255532422857,99.68844221105527,9919,9950
84,79,nan,0.0,0,9950
global,79,5.515338591762523,0.0,0,9950
global,80,5.5159096860646,0.0,0,9950
85,81,0.3808085978330679,99.85929648241206,9936,9950
85,81,nan,0.0,0,9950
global,81,5.513094715520964,0.0,0,9950
global,82,5.514102491829264,0.0,0,9950
95,83,0.35174641221012903,98.66331658291458,9817,9950
95,83,nan,0.0,0,9950
global,83,5.509628338837744,0.0,0,9950
global,84,5.5097747342670385,0.0,0,9950
global,85,5.5089810548715255,0.0,0,9950
global,86,5.509573290647574,0.0,0,9950
global,87,5.510325703836566,0.0,0,9950
global,88,5.51043604865146,0.0,0,9950
global,89,5.5109295148226485,0.0,0,9950
global,90,5.511353037465158,0.0,0,9950
global,91,5.510529521386228,0.0,0,9950
global,92,5.510900058458798,0.0,0,9950
global,93,5.511555832139211,0.0,0,9950
global,94,5.511365158617796,0.0,0,9950
global,95,5.510890044399242,0.0,0,9950
global,96,5.510495518056592,0.0,0,9950
global,97,5.510760093190562,0.0,0,9950
global,98,5.510949076743581,0.0,0,9950
global,99,5.511728376072256,0.0,0,9950
global,100,5.512191895144668,0.0,0,9950
