model,epoch,average_loss,accuracy,correct_data,total_data
44,41,0.7490327192910352,95.34673366834171,9487,9950
44,41,nan,0.0,0,9950
global,41,5.549337938778365,0.0,0,9950
global,42,5.547981992175232,0.0,0,9950
49,43,1.2132556340203213,80.4321608040201,8003,9950
49,43,nan,0.0,0,9950
global,43,5.5479094032786,0.0,0,9950
global,44,5.547355848149438,0.0,0,9950
55,45,0.9626249227092494,86.63316582914572,8620,9950
55,45,nan,0.0,0,9950
global,45,5.547789022934497,0.0,0,9950
global,46,5.542431734171345,0.0,0,9950
61,47,3.3092025726165004,100.0,9950,9950
61,47,nan,0.0,0,9950
global,47,5.529979027216159,0.0,0,9950
global,48,5.5301667716634935,0.0,0,9950
65,49,0.8592974383866967,95.23618090452261,9476,9950
65,49,nan,0.0,0,9950
global,49,5.5281830079351835,0.0,0,9950
global,50,5.528808161289848,0.0,0,9950
85,51,0.9234536275432338,94.46231155778895,9399,9950
85,51,nan,0.0,0,9950
global,51,5.525378347425605,0.0,0,9950
global,52,5.526170408929413,0.0,0,9950
global,53,5.5260448636002275,0.0,0,9950
global,54,5.521836400631085,0.0,0,9950
global,55,5.521177783755202,0.0,0,9950
global,56,5.519330999479821,0.0,0,9950
global,57,5.516794174424368,0.0,0,9950
global,58,5.517951043670501,0.0,0,9950
global,59,5.514556568855017,0.0,0,9950
global,60,5.514664200825907,0.0,0,9950
global,61,5.5123569875745915,0.0,0,9950
global,62,5.511485167843612,0.0,0,9950
global,63,5.512053460355979,0.0,0,9950
global,64,5.512639462264938,0.0,0,9950
global,65,5.512451955517332,0.0,0,9950
global,66,5.512676816393982,0.0,0,9950
global,67,5.511186699795363,0.0,0,9950
global,68,5.511846066575553,0.0,0,9950
global,69,5.512058528727622,0.0,0,9950
global,70,5.511907026588018,0.0,0,9950
global,71,5.511175345416045,0.0,0,9950
global,72,5.511022420145159,0.0,0,9950
global,73,5.510902263698865,0.0,0,9950
global,74,5.507200052079244,0.0,0,9950
global,75,5.50590671098412,0.0,0,9950
global,76,5.506981897402049,0.0,0,9950
global,77,5.507416866436675,0.0,0,9950
global,78,5.507133499222185,0.0,0,9950
global,79,5.507485918974757,0.0,0,9950
global,80,5.507729818832934,0.0,0,9950
global,81,5.506749896332247,0.0,0,9950
global,82,5.5059004863183105,0.0,0,9950
global,83,5.506447068410902,0.0,0,9950
global,84,5.507074698443389,0.0,0,9950
global,85,5.506050447243542,0.0,0,9950
global,86,5.506505870723245,0.0,0,9950
global,87,5.506978569605842,0.0,0,9950
global,88,5.50561995309801,0.0,0,9950
global,89,5.505116552611692,0.0,0,9950
global,90,5.502566115796267,0.0,0,9950
global,91,5.502903526727878,0.0,0,9950
global,92,5.5032025514535565,0.0,0,9950
global,93,5.503334120553942,0.0,0,9950
global,94,5.503983427268177,0.0,0,9950
global,95,5.502999604958386,0.0,0,9950
global,96,5.503163695982353,0.0,0,9950
global,97,5.503313342530523,0.0,0,9950
global,98,5.500815070837587,0.0,0,9950
global,99,5.4989238029748355,0.0,0,9950
global,100,5.4978642940042,0.0,0,9950
