model,epoch,average_loss,accuracy,correct_data,total_data
global,54,4.159168439702173,49.597989949748744,4935,9950
48,55,0.42823098187470554,99.96984924623116,9947,9950
48,55,nan,0.0,0,9950
global,55,3.9330691183272317,77.90954773869346,7752,9950
global,56,3.9586602928890056,76.50251256281408,7612,9950
49,57,0.4873214170561364,99.96984924623116,9947,9950
49,57,nan,0.0,0,9950
global,57,4.014569366301724,70.60301507537689,7025,9950
global,58,4.066588866267372,66.94472361809045,6661,9950
54,59,0.4336969412990551,99.90954773869348,9941,9950
54,59,nan,0.0,0,9950
global,59,4.117535227099855,63.14572864321608,6283,9950
global,60,4.171440997099757,56.1105527638191,5583,9950
55,61,0.4246969704172719,99.70854271356784,9921,9950
55,61,nan,0.0,0,9950
global,61,4.233919760545893,51.276381909547744,5102,9950
global,62,4.273854983535843,43.4572864321608,4324,9950
60,63,0.3439542458884081,99.86934673366834,9937,9950
60,63,nan,0.0,0,9950
global,63,4.314656905744543,35.03517587939699,3486,9950
global,64,4.3376079340795775,33.90954773869347,3374,9950
61,65,0.6291124299782604,100.0,9950,9950
61,65,nan,0.0,0,9950
global,65,4.382225587164338,30.65326633165829,3050,9950
global,66,4.429187300025518,21.35678391959799,2125,9950
65,67,0.4292588319251286,99.98994974874373,9949,9950
65,67,nan,0.0,0,9950
global,67,4.465089454842572,18.884422110552766,1879,9950
global,68,4.469879263873076,19.678391959798994,1958,9950
69,69,0.3400505064959502,98.89447236180905,9840,9950
69,69,nan,0.0,0,9950
global,69,4.519892995249686,14.412060301507537,1434,9950
global,70,4.548509457075416,13.015075376884422,1295,9950
72,71,0.3900345423712802,99.97989949748744,9948,9950
72,71,nan,0.0,0,9950
global,71,4.583516908578537,8.64321608040201,860,9950
global,72,4.612100997234709,5.8793969849246235,585,9950
74,73,0.45113271464055504,99.28643216080401,9879,9950
74,73,nan,0.0,0,9950
global,73,4.585016461089628,6.874371859296483,684,9950
global,74,4.596473425476995,7.457286432160803,742,9950
78,75,0.3542510422749735,100.0,9950,9950
78,75,nan,0.0,0,9950
global,75,4.6229124151642,7.3869346733668335,735,9950
global,76,4.662174311498901,4.844221105527638,482,9950
81,77,0.39216141092118306,99.93969849246231,9944,9950
81,77,nan,0.0,0,9950
global,77,4.685744771526087,2.7035175879396984,269,9950
global,78,4.712226573234826,2.261306532663317,225,9950
84,79,0.41045199686558403,99.86934673366834,9937,9950
84,79,nan,0.0,0,9950
global,79,4.728370119027756,2.2814070351758793,227,9950
global,80,4.753194639886444,1.7889447236180904,178,9950
85,81,0.39461927040138434,99.96984924623116,9947,9950
85,81,nan,0.0,0,9950
global,81,4.787827091696275,1.3467336683417086,134,9950
global,82,4.818171135217101,1.2864321608040201,128,9950
95,83,0.35348676882796554,99.35678391959799,9886,9950
95,83,nan,0.0,0,9950
global,83,4.8207672073134225,1.3969849246231156,139,9950
global,84,4.841262832718279,1.185929648241206,118,9950
global,85,4.8354509240538635,1.3567839195979898,135,9950
global,86,4.856201493919794,1.306532663316583,130,9950
global,87,4.878342193143451,1.2160804020100502,121,9950
global,88,4.908582538240519,0.9246231155778893,92,9950
global,89,4.925999875476013,0.7537688442211055,75,9950
global,90,4.951743366490656,0.5326633165829145,53,9950
global,91,4.840802708918126,1.135678391959799,113,9950
global,92,4.866961846279739,1.1557788944723617,115,9950
global,93,4.892608550565327,0.6130653266331658,61,9950
global,94,4.904178410055649,0.5025125628140703,50,9950
global,95,4.912597476825043,0.49246231155778897,49,9950
global,96,4.915225518768157,0.5226130653266331,52,9950
global,97,4.938483966463175,0.39195979899497485,39,9950
global,98,4.96474554167321,0.32160804020100503,32,9950
global,99,4.981385360027677,0.31155778894472363,31,9950
global,100,5.0031941353496,0.16080402010050251,16,9950
